NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
1202,229,283,273,329,1202,0,0,63.3318,161.287,1.59584,146.484,0.839008,19.5604,122.901,30.968,49.4199,1.59584,112.931,78.3261,153.458,31.2563,23.8998,22.3069,[263:284:251:284:244:288:230:315:230:323:236:329:250:326:269:309:273:309:268:305:269:301:260:295:265:287]
1051,62,301,103,337,1051,0,0,55.4515,128.101,1.51992,119.574,0.961103,18.2905,114.923,29.672,45.0989,1.51992,109.272,74.6032,151.01,27.549,22.3363,20.6965,[98:303:80:302:72:307:63:323:69:336:85:334:102:318:103:309]
338,482,312,500,337,338,25,0,22.1539,37.6381,1.30343,70.9813,0.918162,10.3725,65.1723,18.1706,23.6842,1.30343,100.178,66.3284,144.479,25.8442,20.9367,22.4084,[495:313:486:318:483:325:489:334:500:337:500:313]
1066,127,313,173,355,1066,0,0,37.0127,200.645,2.3283,131.315,0.88139,18.4206,115.74,24.1443,56.2151,2.3283,100.298,68.3827,146.246,24.5797,20.4521,19.7767,[167:314:156:316:130:339:128:346:134:355:150:351:169:334:173:322]
1643,378,314,416,376,1643,0,0,75.0075,241.41,1.79401,157.956,0.909676,22.8688,143.689,34.1477,61.2613,1.79401,107.06,76.7511,151.302,30.091,25.4552,24.9292,[404:315:393:321:387:340:379:348:381:365:391:376:407:371:416:354:412:322]
1146,11,324,52,364,1146,0,0,80.8633,107.104,1.15087,125.262,0.958025,19.0993,120.004,35.6069,40.9789,1.15087,98.5611,63.336,142.741,24.2437,19.8052,20.4346,[26:325:15:341:12:353:16:360:29:364:45:357:52:349:52:342:42:330]
1044,431,327,470,368,1044,0,0,66.4507,116.7,1.32521,126.048,0.9087,18.2295,114.539,31.671,41.9709,1.32521,117.271,80.1322,156.369,29.0058,23.7451,22.4102,[451:328:435:339:432:353:448:366:463:367:469:362:470:355:456:337:457:328]
1040,236,332,273,370,1040,0,0,60.917,113.417,1.36449,117.773,0.970679,18.1946,114.32,31.152,42.5067,1.36449,91.8962,61.3192,140.075,25.3181,20.8298,21.5654,[260:333:247:336:237:352:239:366:246:370:256:370:264:363:273:348:273:341]
618,76,334,110,364,618,0,0,39.4156,96.7284,1.56654,115.322,0.764168,14.0255,88.125,22.4119,35.1092,1.56654,115.218,84.9919,157.78,29.0048,20.671,17.4009,[110:343:101:336:91:336:81:343:77:359:84:364:95:348:99:350:100:356:105:358:109:355]
683,199,336,223,374,683,0,0,32.7392,91.0288,1.66746,98.1218,0.944169,14.7447,92.6436,22.8369,38.0797,1.66746,110.892,79.3382,153.952,25.9638,18.8613,17.4194,[215:337:207:339:202:346:200:363:202:369:209:374:219:368:223:355:222:344]
1410,260,342,317,385,1410,0,0,55.9342,255.822,2.1386,160.313,0.830323,21.1853,133.111,28.9734,61.9626,2.1386,110.211,74.2085,150.854,24.2396,19.2398,18.9443,[317:345:282:344:261:377:269:385:283:383:294:375:299:366:316:357]
1504,147,358,191,406,1504,0,0,78.1686,185.333,1.53979,143.343,0.959076,21.8801,137.477,35.2654,54.3012,1.53979,85.0864,58.754,134.27,35.794,27.9689,27.6298,[185:360:170:360:153:372:148:392:156:405:170:405:189:383:191:367]
914,413,367,451,402,914,0,0,51.8375,103.216,1.41108,111.204,0.963735,17.0568,107.171,28.7178,40.5233,1.41108,94.4201,65.8217,142.269,23.9494,18.6039,18.4131,[422:369:416:376:415:388:424:397:438:402:445:401:451:393:448:382:436:371]
1311,302,369,343,416,1311,0,0,76.1765,147.218,1.39018,138.21,0.928683,20.428,128.353,34.6514,48.1717,1.39018,119.135,84.2487,158.038,31.474,23.9236,20.1453,[339:373:330:370:318:372:303:395:303:403:312:407:316:416:326:414:338:400:343:390:343:380]
500,454,373,484,395,500,0,0,30.3561,52.7114,1.31774,80.2713,0.987483,12.6157,79.2665,21.9799,28.9637,1.31774,132.052,91.44,165.394,14.5634,9.95663,10.0937,[455:380:456:386:467:395:476:394:484:385:476:374:463:374]
306,377,381,399,400,306,0,0,18.5424,32.2532,1.31888,62.7461,0.988277,9.86929,62.0106,17.1875,22.6682,1.31888,115.464,79.4183,156.216,16.3849,14.2973,16.245,[399:388:389:382:379:389:378:395:382:400:389:400:399:393]
117,351,386,364,403,117,0,0,5.53216,21.8758,1.98854,47.1171,0.813803,6.10264,38.344,8.65527,17.2114,1.98854,142.145,101.265,172.137,24.7477,17.4617,14.8393,[354:387:352:390:358:395:359:403:363:400:364:394]
1709,278,396,320,456,1709,0,0,84.3222,239.288,1.68457,169.238,0.865922,23.3236,146.547,35.9403,60.5439,1.68457,110.713,75.7683,151.228,32.3227,27.6799,25.304,[301:397:287:401:279:411:285:428:283:445:291:456:302:456:315:448:320:441:320:436:311:425:314:417:311:410:300:403]
946,165,397,203,436,946,0,0,43.2467,136.351,1.77563,120.455,0.905164,17.3528,109.031,26.045,46.2463,1.77563,111.661,79.0307,154.055,25.0622,19.1198,15.6488,[201:398:185:402:173:413:166:425:169:433:179:436:195:429:203:406]
872,232,397,275,430,872,0,0,54.1296,115.63,1.46156,131.966,0.793233,16.6603,104.68,27.5616,40.283,1.46156,120.67,84.2339,158.376,29.0526,20.8774,18.7194,[233:411:237:421:250:430:255:428:253:422:260:416:271:424:275:423:272:408:255:399:244:399]
833,129,407,161,440,833,0,0,60.8225,72.7908,1.09397,103.81,0.985571,16.2835,102.312,31.1368,34.0628,1.09397,105.001,77.4742,150.077,32.1773,27.7713,25.7092,[136:409:130:417:133:432:141:440:153:439:161:428:159:415:148:408]
911,372,409,414,438,911,0,0,45.9967,115.853,1.58705,112.965,0.94715,17.0288,106.995,27.0345,42.9052,1.58705,100.597,70.9462,145.714,26.4448,22.2137,22.3857,[413:414:406:410:389:412:378:417:373:426:384:438:394:438:412:429]
3153,14,419,110,477,3153,0,0,148.81,608.656,2.02241,266.574,0.746705,31.6801,199.052,44.5535,90.1056,2.02241,99.0381,69.3958,144.297,36.8421,29.6319,28.3254,[110:452:100:441:83:441:78:426:70:420:65:420:48:429:37:430:24:438:17:448:15:459:24:466:31:466:41:458:66:455:68:473:80:477:91:475:104:466]
456,0,423,20,455,456,24,0,22.3222,65.2978,1.71033,86.8403,0.871698,12.0478,75.6985,18.4246,31.5121,1.71033,123.55,87.6623,160.59,32.8563,25.8016,21.7311,[15:424:1:428:1:455:10:451:20:435:20:430]
1579,218,424,265,473,1579,0,0,100.795,161.96,1.26761,152.498,0.923702,22.419,140.863,39.8248,50.4822,1.26761,122.486,83.3591,159.18,23.3625,19.3461,18.7401,[232:428:220:444:219:452:240:472:259:472:265:460:265:447:256:431:244:431:240:425]
391,473,428,500,456,391,13,0,33.9775,81.13,1.54524,109.038,0.642856,11.1561,70.096,17.9492,27.7358,1.54524,123,84.7263,157.642,25.4481,24.7041,25.286,[475:432:474:451:477:456:500:454:500:442:492:447:480:445:477:441:482:430]
