NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
77,424,98,434,108,77,0,0,5.64132,6.6201,1.08328,30.7027,1.01315,4.95074,31.1064,9.51326,10.3056,1.08328,132.623,112.143,194.727,10.6332,10.2129,17.3599,[427:99:425:105:430:108:434:102]
1,151,103,152,104,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,171,164,227,0,0,0,[152:104]
998,40,107,87,146,998,0,0,35.9281,182.95,2.25657,132.981,0.84213,17.8234,111.988,23.7299,53.5482,2.25657,140.086,115.033,194.785,21.7597,18.5664,22.4161,[41:112:42:120:57:137:72:143:73:146:74:143:80:143:86:138:87:130:78:122:49:108]
643,254,108,282,141,643,0,0,29.9834,89.4485,1.72721,95.6703,0.939579,14.3064,89.8898,21.7715,37.604,1.72721,135.974,106.414,188.187,26.6689,23.6552,28.0505,[279:109:268:112:256:127:255:135:260:141:274:139:282:119:282:112]
5,376,109,379,112,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,170.2,137,228.4,4.57821,6.72309,2.41661,[378:110]
1,68,112,69,113,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,174,143,249,0,0,0,[69:113]
5,375,113,378,116,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,181,137.6,226.6,4,4.88262,5.42586,[377:114]
468,365,114,392,143,468,0,0,17.6371,79.2585,2.11987,83.9682,0.913299,12.2053,76.6881,16.7658,35.5412,2.11987,131.438,102.432,188.017,26.7154,22.0692,26.9978,[388:115:383:115:371:126:366:136:368:143:377:142:389:130:392:121]
1610,413,121,460,175,1610,0,0,89.1901,216.922,1.55953,188.008,0.756555,22.638,142.239,36.2553,56.5411,1.55953,144.696,122.186,200.831,36.4219,31.8468,30.4845,[421:123:414:131:415:141:438:171:446:175:460:163:451:147:455:131:451:126:438:122]
40,0,127,3,147,40,20,0,0.34306,29.9419,9.34233,40.2786,0.556623,3.56825,22.42,2.33484,21.8129,9.34233,167.85,142.75,222.375,11.8671,13.1506,12.257,[1:128:1:147]
1,404,134,405,135,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,174,152,232,0,0,0,[405:135]
5,101,135,104,138,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,170.8,147.6,214,6.11228,6.01997,8.41427,[103:136]
5,111,136,114,139,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,184,157.4,225.2,3.16228,9.5205,23.878,[113:137]
5,159,137,162,140,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,189.4,158.4,245.8,3.2619,2.57682,8.93085,[161:138]
5,398,137,401,140,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,166.6,159.8,225,8.2365,3.42929,12.5857,[400:138]
5,121,143,124,146,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,185.6,154.2,226.4,3.92938,4.26146,13.9513,[123:144]
1,368,145,369,146,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,162,125,204,0,0,0,[369:146]
4,498,149,500,152,4,3,0,0.1875,0.5,1.63299,7.25915,0.976673,1.12838,7.08982,1.76601,2.88388,1.63299,186.25,177.75,232.75,15.4657,8.3179,19.3051,[500:150]
10,0,150,2,156,10,6,0,0.24,2.25,3.06186,12.9475,0.865802,1.78412,11.21,2.03921,6.24378,3.06186,168.4,141.9,221.6,10.7722,8.56096,10.547,[1:151:1:156]
5,307,150,310,153,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,190.8,166.2,238.8,19.1666,5.49181,20.8749,[309:151]
187,129,151,146,168,187,0,0,8.9916,25.5567,1.68591,51.1394,0.947917,7.71518,48.4759,11.8839,20.0352,1.68591,156.449,134.23,202.027,25.684,24.697,28.4842,[133:153:130:160:138:167:144:168:146:163:141:155]
1007,218,155,272,184,1007,0,0,33.5219,206.287,2.48069,134.513,0.836288,17.9036,112.491,22.7344,56.3969,2.48069,131.65,102.969,186.144,28.2663,27.0755,29.3776,[270:161:266:156:239:160:230:164:219:178:224:184:239:179:257:180:271:172]
754,477,157,500,201,754,42,0,36.5019,110.32,1.73848,110.935,0.877453,15.4921,97.3398,23.4994,40.8531,1.73848,113.711,87.0729,170.94,36.0563,34.4415,32.6108,[495:158:483:166:478:182:484:195:500:201:500:160]
5,87,167,90,170,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,195.4,177,245,21.4346,8.74071,10.8074,[89:168]
1,92,168,93,169,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,187,160,249,0,0,0,[93:169]
1,90,172,91,173,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,143,145,222,0,0,0,[91:173]
5,451,174,454,177,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,176.2,145.6,208.4,15.664,13.7201,21.8778,[453:175]
5,274,175,277,178,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,187.4,149.8,239.8,1.85472,4.91528,7.78203,[276:176]
5,45,176,48,179,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,196.4,155.8,236,5.74804,5.6356,17.6975,[47:177]
19,0,177,2,188,19,11,0,0.24366,8.89207,6.04101,23.2135,0.665643,2.45925,15.4519,2.00114,12.0889,6.04101,169.105,143.368,231.789,19.0454,15.4109,18.156,[1:178:1:188]
1,42,178,43,179,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,182,130,232,0,0,0,[43:179]
