NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
394,376,273,406,294,394,0,0,20.2031,61.5355,1.74524,81.9374,0.858758,11.1988,70.3644,16.9542,29.589,1.74524,84.0888,54.5533,129.444,25.3381,19.0956,20.2019,[377:290:382:294:393:287:403:288:406:282:397:276:383:274:377:282]
326,327,281,348,305,326,0,0,20.6977,35.7544,1.31433,68.6645,0.93214,10.1867,64.005,17.771,23.3569,1.31433,71.5491,45.1564,121.629,17.3837,15.6385,18.5539,[338:282:328:298:342:305:348:291:343:282]
79,442,291,452,301,79,0,0,5.37604,7.29693,1.16504,31.2581,1.00799,5.01463,31.5078,9.29178,10.8253,1.16504,84.6582,57.7975,129.38,16.1613,18.805,14.9872,[445:292:443:298:451:300:452:295]
229,160,295,183,317,229,0,0,30.2405,40.2727,1.15401,89.7519,0.597694,8.53774,53.6442,15.8952,18.3433,1.15401,83.9476,60.0742,133.349,23.6613,21.7872,23.6185,[163:296:163:311:172:317:173:313:165:304:171:301:180:305:183:301:180:298]
364,249,297,272,321,364,0,0,22.3854,40.9356,1.35228,71.9014,0.940629,10.7641,67.6325,18.5128,25.0345,1.35228,84.3929,49.9368,127.736,22.6841,18.333,23.1847,[250:306:250:309:267:321:272:319:272:309:266:299:260:299]
161,362,308,375,324,161,0,0,8.32594,19.7076,1.53851,46.1017,0.975666,7.15876,44.9798,11.543,17.759,1.53851,73.8323,49.7143,119.801,30.9135,28.9901,33.3338,[373:309:365:312:364:324:369:324:374:319]
747,0,318,35,367,747,21,0,23.229,188.623,2.84959,133.402,0.726278,15.42,96.8869,18.2694,52.0603,2.84959,76.1312,46.7751,123.601,20.4329,14.5923,18.4802,[33:319:28:320:15:337:1:347:1:367:13:356:29:350:28:340:35:326]
844,303,319,338,355,844,0,0,52.7384,89.8391,1.30518,107.412,0.958792,16.3907,102.986,28.694,37.4508,1.30518,77.09,44.2204,123.182,20.8497,17.3191,19.108,[313:320:306:328:304:343:318:354:327:354:336:347:338:340:319:321]
526,146,324,176,349,526,0,0,26.1333,67.6766,1.60924,84.8489,0.95819,12.9395,81.3014,20.4003,32.8291,1.60924,67.5741,39.8327,116.677,20.2291,14.8075,20.6073,[175:329:169:325:160:327:147:337:148:345:156:349:170:344:176:337]
458,420,324,443,348,458,0,0,35.6921,38.4452,1.03785,77.455,0.979463,12.0742,75.8643,23.7039,24.6011,1.03785,84.9891,52.393,127.085,26.8764,16.9719,23.304,[421:329:424:346:433:348:443:342:441:327:426:325]
80,252,339,268,347,80,0,0,2.36305,17.9445,2.75568,37.7318,0.840315,5.04627,31.7066,6.07975,16.7538,2.75568,92.25,65.4125,141.338,24.3118,16.7419,16.4484,[268:342:262:340:253:346:266:345]
174,229,359,258,369,174,0,0,4.08059,52.7557,3.59561,63.9522,0.73118,7.44217,46.7605,7.84952,28.2239,3.59561,85.8218,56.0172,132.529,19.7163,15.5029,19.2896,[258:364:247:360:230:365:243:369]
