NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
742,180,194,219,224,742,0,0,29.1942,122.778,2.05074,106.396,0.90757,15.3683,96.5621,21.4635,44.0162,2.05074,130.263,96.3841,164.848,33.7518,28.5949,23.2697,[217:199:212:195:200:195:181:211:181:222:186:224:201:220:219:206]
4268,156,211,239,306,4268,0,0,258.07,590.292,1.51239,323.267,0.7164,36.8585,231.589,59.9425,90.6567,1.51239,130.535,89.757,157.756,48.3341,35.9866,38.5947,[221:212:210:221:207:236:194:229:169:228:161:237:162:246:157:256:161:274:170:288:181:290:187:295:187:301:191:306:196:302:196:292:188:283:203:280:208:274:207:264:210:261:221:267:229:267:238:256:237:230:231:219]
349,12,213,33,238,349,0,0,22.7464,36.4397,1.2657,70.0053,0.94599,10.5399,66.2243,18.7371,23.7156,1.2657,172.41,120.034,184.819,11.724,11.2647,9.34742,[26:214:13:221:21:238:27:236:33:224]
52,0,227,4,244,52,17,0,1.11243,17.0884,3.91935,35.3756,0.722608,4.06843,25.5627,4.11008,16.1088,3.91935,169.096,120.731,183.288,7.72673,9.98868,10.4465,[1:228:1:244:4:238:4:231]
65,303,244,311,254,65,0,0,4.16435,6.35778,1.2356,28.0212,1.01994,4.54864,28.58,8.18412,10.1123,1.2356,143.523,105.477,170.708,21.3773,22.2296,21.1992,[307:245:304:252:309:254:311:247]
896,199,272,239,307,896,0,0,38.7782,136.185,1.87401,116.662,0.909554,16.888,106.111,24.6731,46.2375,1.87401,108.152,79.5982,151.519,37.2188,29.2081,24.787,[235:273:214:277:201:288:200:297:205:307:216:306:230:293:239:281]
110,84,276,96,289,110,0,0,6.79363,11.4093,1.29592,37.4065,0.993927,5.91727,37.1793,10.3959,13.4723,1.29592,165.091,108.573,176.282,13.9932,13.3909,12.12,[88:277:85:284:89:289:93:289:96:283]
188,447,282,464,297,188,0,0,12.6405,18.1681,1.19887,49.0132,0.991678,7.73578,48.6053,14.1302,16.9403,1.19887,158.734,113.005,178.521,18.2787,16.6655,14.6285,[457:283:448:292:452:296:460:297:464:293:464:287]
83,0,292,8,306,83,14,0,4.5637,11.002,1.55266,35.6057,0.907037,5.14001,32.2956,8.25003,12.8095,1.55266,114.566,58.9157,133.41,28.7993,27.9087,27.5134,[1:293:3:306:8:302:8:298]
1767,43,296,104,338,1767,0,0,99.7472,222.244,1.49267,161.883,0.920494,23.7161,149.013,38.8232,57.9503,1.49267,129.678,90.1907,162.586,34.2552,27.1704,22.7264,[104:316:102:304:91:297:81:300:57:298:44:308:47:316:60:325:71:338:85:335]
